3337	1.72E-09
3342	1.84E-09
3347.1	1.95E-09
3352.1	2.08E-09
3357.1	2.03E-09
3362.2	1.90E-09
3367.2	1.86E-09
3372.2	1.81E-09
3377.2	1.65E-09
3382.3	1.84E-09
3387.3	1.73E-09
3392.3	1.91E-09
3397.4	1.60E-09
3402.4	1.74E-09
3407.4	1.69E-09
3412.4	1.95E-09
3417.5	1.54E-09
3422.5	1.75E-09
3427.5	1.66E-09
3432.6	1.57E-09
3437.6	1.84E-09
3442.6	2.02E-09
3447.7	1.99E-09
3452.7	2.14E-09
3457.7	1.59E-09
3462.7	1.53E-09
3467.8	1.79E-09
3472.8	1.83E-09
3477.8	1.84E-09
3482.9	1.60E-09
3487.9	1.79E-09
3492.9	1.68E-09
3497.9	1.71E-09
3503	1.75E-09
3508	1.78E-09
3513	1.62E-09
3518.1	1.76E-09
3523.1	1.73E-09
3528.1	1.78E-09
3533.1	1.66E-09
3538.2	1.81E-09
3543.2	2.34E-09
3548.2	2.30E-09
3553.3	2.76E-09
3558.3	2.80E-09
3563.3	3.37E-09
3568.3	3.33E-09
3573.4	3.21E-09
3578.4	3.67E-09
3583.4	3.84E-09
3588.5	3.64E-09
3593.5	4.29E-09
3598.5	4.08E-09
3603.5	4.01E-09
3608.6	4.37E-09
3613.6	4.35E-09
3618.6	4.07E-09
3623.7	4.22E-09
3628.7	3.95E-09
3633.7	4.50E-09
3638.7	4.38E-09
3643.8	4.41E-09
3648.8	4.26E-09
3653.8	4.42E-09
3658.9	4.29E-09
3663.9	4.77E-09
3668.9	5.50E-09
3673.9	5.21E-09
3679	5.85E-09
3684	6.01E-09
3689	6.33E-09
3694.1	6.33E-09
3699.1	6.73E-09
3704.1	6.56E-09
3709.1	6.62E-09
3714.2	6.41E-09
3719.2	6.49E-09
3724.2	6.84E-09
3729.3	6.80E-09
3734.3	7.33E-09
3739.3	7.18E-09
3744.3	6.63E-09
3749.4	7.50E-09
3754.4	7.18E-09
3759.4	7.48E-09
3764.5	7.03E-09
3769.5	7.11E-09
3774.5	7.00E-09
3779.5	7.24E-09
3784.6	6.80E-09
3789.6	6.54E-09
3794.6	6.45E-09
3799.7	6.20E-09
3804.7	5.40E-09
3809.7	4.72E-09
3814.7	5.25E-09
3819.8	4.57E-09
3824.8	4.27E-09
3829.8	3.93E-09
3834.9	4.04E-09
3839.9	3.58E-09
3844.9	3.72E-09
3849.9	3.67E-09
3855	3.53E-09
3860	3.79E-09
3865	4.23E-09
3870.1	3.50E-09
3875.1	3.73E-09
3880.1	3.76E-09
3885.1	3.58E-09
3890.2	3.58E-09
3895.2	3.70E-09
3900.2	3.75E-09
3905.3	3.64E-09
3910.3	3.98E-09
3915.3	3.57E-09
3920.3	3.89E-09
3925.4	3.79E-09
